"inhibs_rojo";"num_torres_rojo";"num_torres_azul";"DamageObjectives_rojo";"inhibs_azul";"DamageObjectives_azul";"kda_adc_rojo";"kda_jng_rojo";"kda_mid_azul";"kda_jng_azul";"kda_mid_rojo";"num_nashors_rojo";"kda_sup_azul";"kda_sup_rojo";"kda_adc_azul";"num_asesinatos_rojo";"kda_top_rojo";"kda_top_azul";"num_asesinatos_azul";"num_nashors_azul";"num_dragones_rojo";"num_dragones_azul";"double_k_rojo";"diff_oro_al_15";"diferencia_exp";"oro_al_15_rojo";"double_k_azul";"cura_rojo";"oro_al_15_azul";"cura_azul";"gana_azul"
0;3;10;1406,52173913043;3;3171,73913043478;5,5;2,75;7,5;4;3;0;3;3;5,5;16;1;3,5;19;3;3;5;0;-918;1207;25500;2;739,5;24600;619,695652173913;"si"
2;9;4;2135,55555555556;0;1742,22222222222;2,75;5;2,16666666666667;3,75;2,5;3;15;3,66666666666667;3,66666666666667;15;1,5;11;19;0;3;4;0;-2400;-446;25700;1;783,177777777778;23300;1069,82222222222;"no"
0;1;11;815,151515151515;3;2906,06060606061;1,6;2,66666666666667;7;7,5;1,25;0;16;1,6;7,5;10;1,5;2;21;2;2;3;1;1100;299;25000;2;750,272727272727;26100;1156,78787878788;"si"
1;7;7;1293,02325581395;1;2213,95348837209;7;0,8;2,66666666666667;3;3,5;0;5;2,5;11;9;2,66666666666667;10;13;1;4;3;0;125;2134;24200;1;831,581395348837;24300;860,255813953488;"si"
1;7;1;2644,11764705882;0;673,529411764706;5,5;18;0,4;0,714285714285714;17;0;2,33333333333333;19;1;22;7,5;1,5;7;0;4;1;1;-2600;-722;26600;1;1401,88235294118;24000;1054,58823529412;"no"
2;10;4;3175,75757575758;0;993,939393939394;11;14;0,6;1,66666666666667;8;1;1;4;2;15;4,5;2;7;0;4;1;1;793;-409;24800;0;1494,30303030303;25600;547,212121212121;"no"
0;2;11;1142,85714285714;2;2682,85714285714;1,66666666666667;1;8;6;1,5;0;3,5;2;8;5;0,5;2;11;1;3;3;0;2900;869;23900;2;577,257142857143;26800;836,028571428571;"si"
2;9;3;2338,70967741935;0;787,096774193548;11;12;0,75;1,33333333333333;13;1;0,75;6;2;15;1,66666666666667;2;6;0;4;0;0;-435;-2537;24800;0;1081,54838709677;24400;832,225806451613;"no"
0;1;11;846,428571428571;3;2871,42857142857;3;1;6;6;4;0;7;1,5;1;4;0;1,66666666666667;8;1;1;4;0;-73;-488;23200;1;606,428571428571;23100;1124,64285714286;"si"
0;3;10;1827,65957446809;4;2040,42553191489;2,33333333333333;4,5;11;8;7;1;1;1,75;10;10;1,33333333333333;3,5;13;0;3;4;0;3200;891;23800;2;976;27000;780,297872340426;"si"
0;2;11;416;3;3540;0,666666666666667;0,75;11;7;1;0;11;1;11;3;0;13;18;1;0;4;0;4300;3746;23000;3;383,2;27300;878,72;"si"
2;10;9;2320,83333333333;5;2070,83333333333;2;2,8;6;2,25;8,5;0;1,42857142857143;2,6;2,4;21;7;5;20;3;5;3;1;-1300;1256;25300;3;1014,6875;24000;962,895833333333;"no"
0;5;8;1314,70588235294;1;2302,94117647059;4;0,75;10;6,5;0,333333333333333;0;13;1,33333333333333;11;5;0,4;11;16;0;1;4;0;-1400;-109;25000;2;715,705882352941;23600;1159,76470588235;"si"
4;11;3;2647,82608695652;0;1636,95652173913;3;3;3,5;0,4;7;2;3;5;6;10;1,25;5;9;0;3;5;1;-2100;-2226;27100;0;688;25000;842,54347826087;"no"
0;4;10;1250;2;3381,25;1;0,25;12;10;0,166666666666667;0;12;1;10;1;0,25;10;16;1;2;3;0;1500;1056;22800;2;724,9375;24300;1002,15625;"si"
0;3;11;1037,14285714286;5;2751,42857142857;1,5;1,33333333333333;7,5;12;1,75;0;5;0,8;17;7;2;4;18;2;2;3;0;-1400;-409;24600;3;699,971428571429;23200;1236,94285714286;"si"
1;9;2;2626,66666666667;0;1376,66666666667;8;10;4;1;4,5;1;2;9;4;11;1,25;1;8;0;4;0;0;-17;-1078;24900;0;1187,93333333333;24900;716,9;"no"
0;3;9;854,285714285714;1;2611,42857142857;2,66666666666667;3,33333333333333;12;6;1,4;0;1,4;1;12;12;5,5;2;17;1;1;4;1;2000;790;22900;1;601,8;24900;877,8;"si"
0;2;11;741,935483870968;3;2451,61290322581;0;0,333333333333333;12;13;0,5;0;12;0;11;1;0;11;13;1;1;4;0;2900;1120;21800;1;627,322580645161;24700;1153,29032258065;"si"
3;11;3;3784,84848484848;0;857,575757575758;8;5,33333333333333;1;0,833333333333333;15;2;1,5;17;2;20;6;0,666666666666667;8;0;4;1;2;-723;8;26200;0;1493,12121212121;25500;622,333333333333;"no"
1;5;11;1265,625;3;2787,5;1,5;1,33333333333333;11;11;1,5;0;4,5;4;7;5;0,666666666666667;5,5;11;1;3;2;0;-729;-937;25000;2;952,53125;24300;958,59375;"si"
0;0;11;850;3;2450;2;0,5;7;6;1;0;6;2;5;3;0,25;5;9;1;2;2;0;4600;2333;21700;1;875,107142857143;26300;770,107142857143;"si"
1;7;7;2333,33333333333;1;1920,51282051282;2,5;9;1,5;1,66666666666667;5,5;1;4;10;3,5;13;7;1,75;8;1;3;3;0;-645;-1234;24800;2;887,846153846154;24200;1123,05128205128;"no"
0;1;9;784;2;3196;0;0,333333333333333;13;14;0,333333333333333;0;11;0,5;6;3;0,6;12;16;1;0;4;0;6900;4501;22900;2;497,44;29800;1331,56;"si"
2;9;3;2275,75757575758;0;1154,54545454545;22;8,33333333333333;1,16666666666667;1,2;4,33333333333333;1;0,555555555555556;19;1,2;28;20;2,33333333333333;9;0;5;0;5;-339;-541;24500;0;922,151515151515;25000;939,757575757576;"no"
0;2;10;1862,96296296296;2;1922,22222222222;1,33333333333333;0,6;10;13;1;0;6;0,666666666666667;11;5;2;4,5;17;1;2;2;0;3300;134;22700;0;665,888888888889;26000;604,222222222222;"si"
1;10;2;3123,33333333333;0;666,666666666667;19;22;0,5;1;12;1;0,285714285714286;18;0,2;23;10;0,4;3;0;4;1;3;-2300;-64;25000;0;1475,73333333333;22700;561,866666666667;"no"
0;3;11;1530;2;2050;1,5;1,5;10;13;1,5;0;11;0,4;10;4;1;5;14;1;3;1;0;398;-2946;24600;1;884,1;25000;1143,83333333333;"si"
1;9;4;2173,52941176471;0;1423,52941176471;13;6,5;2;1,66666666666667;5,5;1;2;6,5;1;16;5;0,5;8;0;4;2;2;778;982;23800;0;1217,88235294118;24600;383,117647058824;"no"
0;5;10;1655;2;2045;3;1,66666666666667;8;10;3;0;10;1;9;6;1;2;12;1;4;2;1;-1500;-1300;24500;2;980,325;23000;1199,25;"si"
2;11;1;3288;0;768;6;7;0,666666666666667;1;10;1;0,5;11;0;13;5;0,25;2;0;4;0;1;-2100;-64;26700;0;1387;24600;656,44;"no"
0;1;11;916;3;2992;1;0,4;12;10;0,25;0;9;0,25;8;2;1;8;14;1;1;3;0;4900;4778;22600;1;606,4;27500;1145,2;"si"
0;1;11;855,263157894737;3;2855,26315789474;2,5;2;5,5;9;6;0;12;1;5,5;7;1,5;5;15;1;1;5;1;2100;1704;23000;3;842,842105263158;25100;1102,02631578947;"si"
3;11;2;3032,25806451613;0;958,064516129032;12;14;1,2;1,66666666666667;4,66666666666667;2;0,6;16;0,333333333333333;19;4,5;1,33333333333333;6;0;4;1;5;-1000;859;25000;1;1021,83870967742;24000;446,645161290323;"no"
2;10;1;3052;0;932;13;11;1;0,333333333333333;8;1;0,25;13;0,666666666666667;13;4;0;2;0;3;1;2;-4000;-1611;26200;0;961,96;22200;644,88;"no"
0;0;11;516,666666666667;2;3495,83333333333;0;0;6;6;0;0;7;0;7;0;0;6;12;1;0;3;0;6600;2346;22600;1;810,791666666667;29200;1054,125;"si"
0;1;11;532,258064516129;3;3703,22580645161;4;3;6,5;4;2,33333333333333;0;9;2;4,5;11;1,16666666666667;3,33333333333333;17;2;0;5;3;2900;2144;23000;2;445,322580645161;26300;992,612903225806;"si"
2;10;4;2333,33333333333;0;1836,36363636364;10;2,5;1;0,714285714285714;16;1;1,75;19;5;20;6;2,5;8;0;2;3;1;-300;298;24000;1;1859,09090909091;23700;765,727272727273;"no"
3;11;1;2884,84848484848;0;996,969696969697;13;13;0,75;1;18;2;0,333333333333333;18;0,75;20;6;0,4;4;0;5;0;2;-329;490;24400;0;912;24100;252,666666666667;"no"
3;10;1;3321,9512195122;0;1097,56097560976;13;5;2;1,25;12;3;1,66666666666667;17;1,5;20;11;0,857142857142857;7;0;3;4;2;-1300;-1901;25600;0;1116;23600;453,048780487805;"no"
1;7;6;2509,75609756098;0;2009,75609756098;12;3,66666666666667;10;3,33333333333333;5,5;1;10;4;0,833333333333333;14;1,25;2,66666666666667;12;0;4;2;1;1300;114;24300;1;1182,41463414634;25600;705,585365853659;"no"
0;2;10;1131,57894736842;3;2910,52631578947;1,2;1,2;4;6,5;4;0;8;0,833333333333333;13;8;3,5;13;19;2;2;4;0;-541;1364;25100;1;437,210526315789;24600;1050,07894736842;"si"
0;1;11;809,375;3;2468,75;3;3,5;16;9;2;0;4;1;2,8;11;1;4,5;18;1;3;2;1;2900;2192;23800;1;844,53125;26700;912,71875;"si"
0;3;9;1180;2;2811,42857142857;1,28571428571429;2,33333333333333;13;9,5;1;1;7,5;1,6;10;10;3,33333333333333;5;23;1;0;5;0;413;218;24400;1;796,6;24800;1959,48571428571;"si"
0;1;10;1319,44444444444;1;2341,66666666667;4;1,5;16;3,33333333333333;2,5;0;13;1,66666666666667;13;8;0,833333333333333;5,5;17;1;2;3;0;1100;-235;22700;3;1276,63888888889;24500;930,638888888889;"si"
2;10;4;2744,11764705882;0;1335,29411764706;6;10;0,25;0,333333333333333;11;2;0,5;11;1;14;8;0;2;0;3;2;1;-3000;-1524;25900;0;1067,38235294118;22900;678,529411764706;"no"
0;6;8;2070;2;1704;1,57142857142857;4;4,33333333333333;6,5;9;2;8,5;2;19;13;1,8;2,6;21;1;2;5;2;2000;1029;23500;3;1335,46;25500;1648,86;"si"
3;10;4;2771,42857142857;0;1764,28571428571;12;15;3;2,66666666666667;11;2;1,2;4,33333333333333;3,5;17;2;1,4;9;0;4;3;2;1700;-947;24200;1;959,690476190476;25900;441,214285714286;"no"
6;11;4;2930,4347826087;0;1230,4347826087;7;3,66666666666667;5;2,6;4,33333333333333;3;1,6;1,83333333333333;4;17;4;6;16;0;5;2;2;-426;-320;23700;1;812,434782608696;23300;981,630434782609;"no"
0;3;10;540,625;2;2874,96875;2;1;6,5;12;1,25;0;16;0,8;13;6;1,25;2,66666666666667;19;1;1;3;0;281;-932;22500;4;646,375;22800;981,59375;"si"
0;1;10;1312,90322580645;2;2367,74193548387;3;5;10;11;0,666666666666667;0;11;0,4;7;5;0,8;12;15;1;1;3;0;-1000;-200;24200;2;477,838709677419;23200;943,709677419355;"si"
3;8;8;1869,76744186047;1;1934,88372093023;2,4;2;6,33333333333333;4;7;2;3,75;3;6,66666666666667;18;1,85714285714286;3,8;24;1;3;4;2;1600;1350;22900;1;1199,32558139535;24500;1738,06976744186;"si"
0;0;11;788,571428571429;3;2520;0,333333333333333;0;9;8;0,5;0;12;0,333333333333333;11;1;0,333333333333333;3;14;1;2;4;0;2000;622;22700;0;484,457142857143;24700;844,628571428571;"si"
3;11;1;2914,28571428571;0;1537,14285714286;12;6;1,4;1,4;12;2;4;11;4;13;2,25;6;8;0;2;4;0;-2800;-1147;27000;1;900,314285714286;24200;877,6;"no"
1;8;1;2648,27586206897;0;1144,8275862069;18;16;0,666666666666667;0,5;6;1;0,75;13;1;18;3,75;2;5;0;2;3;4;-2400;-2004;26100;0;1202,48275862069;23700;411,48275862069;"no"
1;8;6;1816,66666666667;1;2363,88888888889;6,5;3,25;1,75;1,5;16;0;2;12;3;18;4,33333333333333;1,16666666666667;10;2;4;1;3;-1400;-2433;26800;1;1115,61111111111;25400;1270,27777777778;"no"
0;1;9;834,615384615385;2;2750;1;1,2;10;12;0,666666666666667;0;13;1,5;12;7;0,8;1,5;18;1;2;2;0;1800;-353;23400;3;671,384615384615;25200;1074,73076923077;"si"
0;4;7;1126,66666666667;1;2216,66666666667;1,5;2;4;9;1,5;0;7;1,5;7;4;0,333333333333333;6;11;1;1;4;1;125;-575;24200;0;996,333333333333;24300;934,233333333333;"si"
0;5;9;1381,57894736842;2;2492,10526315789;0,5;3;1;5;5;0;4;1,5;6;6;5;1;7;2;4;2;0;3600;931;22800;1;887,447368421053;26300;898,710526315789;"si"
0;4;10;1350;2;3081,25;2,33333333333333;1;5,5;14;2;1;13;1,25;2,66666666666667;7;0,666666666666667;9;16;1;2;3;0;226;-617;23500;2;994,5625;23700;657,3125;"si"
0;3;9;1083,33333333333;1;2604,16666666667;1,25;1,33333333333333;17;17;1;0;7,5;1,25;13;6;0,75;3,66666666666667;19;1;1;2;0;5200;4051;21400;2;619,208333333333;26600;1082,08333333333;"si"
0;4;10;1997,22222222222;1;1916,66666666667;4,5;4;4;4;1,66666666666667;1;1,75;9;7;10;4;9;9;0;4;1;0;1200;2740;24100;2;826,25;25300;1358,27777777778;"si"
2;9;8;2108,88888888889;1;2175,55555555556;1,85714285714286;1,75;2,4;5,25;4,25;3;3;6,33333333333333;12;20;3,75;3;26;0;3;4;1;594;-103;24100;2;1042,86666666667;24700;2323,35555555556;"si"
3;10;2;3010;0;1290;5;2,75;0,833333333333333;1,6;7,5;2;1,75;10;2,5;18;15;8;9;0;3;2;2;-5100;-3209;28500;0;855,866666666667;23400;594,6;"no"
2;9;3;2574,1935483871;0;1361,29032258065;6,33333333333333;3,66666666666667;2,5;1,28571428571429;20;1;1;9;1,2;30;11;1,25;15;1;1;3;4;2000;1067;24400;3;953,967741935484;26400;751,516129032258;"no"
0;3;9;1243,24324324324;2;3018,91891891892;0,75;4;10;4;2;1;11;1;5;6;1;6;12;1;1;5;0;1600;2343;23100;0;755,324324324324;25400;883,783783783784;"si"
0;4;9;1427,77777777778;2;2800;3,5;0,666666666666667;6;12;3,5;0;4;1,66666666666667;3,5;8;1,4;7;15;1;3;3;0;-1100;45;24300;4;809,388888888889;23200;1123;"si"
0;1;11;882,926829268293;4;2631,70731707317;6;1,5;14;8;1,6;0;3,5;2,5;3,25;15;1,8;3,5;20;2;3;3;1;-2100;-1898;25500;3;1294,60975609756;23400;760,219512195122;"si"
1;11;2;2573,33333333333;0;1026,66666666667;15;6,5;1,33333333333333;0,571428571428571;16;1;1;12;0,666666666666667;18;14;1,33333333333333;4;0;4;0;2;-2800;-2382;26400;0;1139,66666666667;23600;1516,63333333333;"no"
0;1;7;1737,03703703704;1;1962,96296296296;2,33333333333333;4,33333333333333;2;2,5;3,66666666666667;1;6;2,75;6;15;3,66666666666667;10;16;0;2;2;1;-2;-406;26000;0;722,296296296296;26000;1095,92592592593;"si"
0;6;4;1704,54545454545;0;2718,18181818182;2,5;3,5;3,66666666666667;5,5;4;1;3,5;11;13;13;2;2,2;13;1;2;4;1;2800;451;22900;0;1391,36363636364;25300;1167,31818181818;"si"
3;11;4;2245,94594594595;0;1448,64864864865;10;9;3;2;3;1;3;2,33333333333333;0,6;11;3,5;9;9;0;5;0;0;810;316;23500;1;1140,48648648649;24300;1125,97297297297;"no"
0;5;11;1471,875;2;2290,625;0;0,666666666666667;11;9;0,333333333333333;0;10;0;8;2;1;3,5;13;1;2;3;0;-624;1738;25800;0;961,15625;25200;625,28125;"si"
3;11;5;2470,21276595745;1;1300;12;6,25;1,8;1,71428571428571;7;1;0,5;10,5;10;29;6;1,57142857142857;15;1;2;5;6;-2000;732;24900;3;1295,1914893617;22900;1750,82978723404;"no"
1;9;3;2674,28571428571;0;1311,42857142857;3;2,33333333333333;2;1,66666666666667;5,5;2;1,5;6;7;13;4;1,75;10;0;3;2;1;-479;-1066;26300;2;580,971428571429;25800;1162,34285714286;"no"
4;11;2;3077,41935483871;0;622,58064516129;16;9;3,5;1,16666666666667;8;1;0,6;18;1,66666666666667;21;7,5;0,6;7;0;3;1;1;-3300;-2600;27600;0;1533,12903225806;24300;1168,51612903226;"no"
0;1;11;1075;3;2253,57142857143;2;1;6;5;0;0;5;2;7;3;0,666666666666667;6;9;1;3;1;0;1700;506;24300;1;612,035714285714;26000;991,464285714286;"si"
0;4;8;1234,375;1;2065,625;1;1;12;12;0,5;0;10;0,666666666666667;4,5;5;2;8;16;1;1;4;0;-702;1009;24200;3;652,5625;23500;800,25;"si"
1;8;1;1866,66666666667;0;1616,66666666667;18;18;0,6;0,666666666666667;6;1;0,6;15;1,33333333333333;23;14;0,5;5;0;2;1;5;-2800;-1289;25700;0;882,625;22900;694,041666666667;"no"
3;11;4;2446,34146341463;0;1426,82926829268;7;6;6;6;9;1;2;1,5;3;10;4;0,8;6;1;5;1;0;1200;523;22100;1;1202,92682926829;23300;906,390243902439;"no"
0;3;9;1368,96551724138;1;2379,31034482759;2;1;6;7;1,33333333333333;0;2,66666666666667;2;7;5;2;3;10;1;0;4;0;2800;2198;23300;1;800,758620689655;26100;949,103448275862;"si"
0;0;3;2162,5;0;1421,875;2,5;2;5;3,5;2,5;0;2,5;7;1,66666666666667;9;4;6;8;0;2;1;1;2100;1607;23600;0;773,8125;24500;471,90625;"no"
1;7;6;2900;0;2107,69230769231;7;4;8;11;6;1;2,33333333333333;8;1;10;1,5;4,5;11;0;3;4;1;-4300;-1335;26700;1;599,461538461538;22400;911,487179487179;"no"
0;2;8;762,962962962963;1;2340,74074074074;3;1,33333333333333;10;10;1,5;0;3;1,66666666666667;3,5;8;8;1,5;11;0;0;4;2;1400;1050;23700;3;762,703703703704;25100;627,518518518518;"si"
